Text,Label
Loa có đang phát nhạc không ?,device_status
Hi Bình nước nóng có đủ nhiệt độ không bạn à?,device_status
Này Bình nóng lạnh có hoạt động không nha?,device_status
Nè Đèn phòng ngủ có sáng không thân mến?,device_status
Hello Đèn ngoài ban công có sáng không nha?,device_status
Hi Cửa chính đã đóng chưa ?,device_status
Này Camera an ninh đang hoạt động chứ bạn ơi?,device_status
Này Cửa chính đã đóng chưa bạn à?,device_status
Hi Đèn ngoài ban công có sáng không nhen?,device_status
Ê Điều hòa có hoạt động không đó?,device_status
Nè Camera an ninh đang hoạt động chứ đấy!,device_status
Hey Điều hòa có hoạt động không bạn à?,device_status
Hey Máy giặt đã hoàn thành chưa bạn à?,device_status
Hey Camera an ninh đang hoạt động chứ !,device_status
Hello Báo cháy có báo động không bạn à?,device_status
Hello Cảm biến khói có báo động không bạn ơi?,device_status
Hi Đèn phòng khách có bật không bạn à?,device_status
Ê Điều hòa có hoạt động không ?,device_status
Này Báo cháy có báo động không nhé?,device_status
Hey Camera an ninh đang hoạt động chứ ?,device_status
Đèn phòng khách có bật không đấy!,device_status
Nè Loa có đang phát nhạc không nhen?,device_status
Nè Báo cháy có báo động không ?,device_status
Hello Bếp điện đã tắt chưa nha?,device_status
Ơi Camera an ninh đang hoạt động chứ nhé?,device_status
Ơi Cảm biến khói có báo động không !,device_status
Hello Tivi đang mở hay tắt !,device_status
Hello Bình nước nóng có đủ nhiệt độ không đấy!,device_status
Ê Đèn phòng khách có bật không bạn ơi?,device_status
Ê Đèn phòng khách có bật không nhen?,device_status
Ê Đèn ngoài ban công có sáng không bạn ơi?,device_status
Ê Cửa chính đã đóng chưa nhé?,device_status
Hello Đèn phòng ngủ có sáng không đấy!,device_status
Hey Máy giặt đã hoàn thành chưa đấy!,device_status
Hi Cảm biến khói có báo động không nhé?,device_status
Hi Bình nóng lạnh có hoạt động không nhé?,device_status
Ê Điều hòa có hoạt động không nha?,device_status
Hello Cửa chính đã đóng chưa !,device_status
Hello Đèn phòng ngủ có sáng không bạn ơi?,device_status
Hi Quạt có đang chạy không bạn ơi?,device_status
Hi Điều hòa có hoạt động không ?,device_status
Cảm biến khói có báo động không !,device_status
Ơi Đèn phòng khách có bật không bạn ơi?,device_status
Ơi Cảm biến khói có báo động không đó?,device_status
Hey Đèn ngoài ban công có sáng không thân mến?,device_status
Hi Đèn ngoài ban công có sáng không bạn à?,device_status
Nè Loa có đang phát nhạc không !,device_status
Hey Camera an ninh đang hoạt động chứ nhé?,device_status
Ê Đèn ngoài ban công có sáng không thân mến?,device_status
Bình nóng lạnh có hoạt động không đó?,device_status
Này Bình nước nóng có đủ nhiệt độ không thân mến?,device_status
Ê Cảm biến khói có báo động không nhen?,device_status
Quạt có đang chạy không bạn ơi?,device_status
Này Camera an ninh đang hoạt động chứ nhen?,device_status
Nè Camera an ninh đang hoạt động chứ đó?,device_status
Ê Tivi đang mở hay tắt đó?,device_status
Hello Tivi đang mở hay tắt nhé?,device_status
Hey Loa có đang phát nhạc không !,device_status
Ê Camera an ninh đang hoạt động chứ đó?,device_status
Ê Quạt có đang chạy không bạn à?,device_status
Này Báo cháy có báo động không nha?,device_status
Ơi Đèn ngoài ban công có sáng không bạn ơi?,device_status
Nè Cửa chính đã đóng chưa nhé?,device_status
Này Đèn phòng khách có bật không nhé?,device_status
Này Máy giặt đã hoàn thành chưa nhen?,device_status
Hello Bình nóng lạnh có hoạt động không ?,device_status
Hello Báo cháy có báo động không !,device_status
Hello Cảm biến khói có báo động không !,device_status
Hi Loa có đang phát nhạc không bạn ơi?,device_status
Hello Bình nóng lạnh có hoạt động không đó?,device_status
Ơi Cửa chính đã đóng chưa nhen?,device_status
Ê Bình nóng lạnh có hoạt động không bạn à?,device_status
Điều hòa có hoạt động không nhen?,device_status
Ơi Đèn phòng khách có bật không bạn à?,device_status
Đèn phòng ngủ có sáng không bạn à?,device_status
Này Đèn phòng khách có bật không bạn à?,device_status
Hey Tivi đang mở hay tắt bạn ơi?,device_status
Ê Đèn phòng ngủ có sáng không bạn à?,device_status
Hi Cửa chính đã đóng chưa bạn à?,device_status
Nè Bình nóng lạnh có hoạt động không thân mến?,device_status
Ơi Tivi đang mở hay tắt nhé?,device_status
Ơi Loa có đang phát nhạc không đó?,device_status
Nè Điều hòa có hoạt động không nhé?,device_status
Bếp điện đã tắt chưa đấy!,device_status
Hey Đèn phòng ngủ có sáng không nhen?,device_status
Ơi Đèn ngoài ban công có sáng không đó?,device_status
Hello Loa có đang phát nhạc không ?,device_status
Hi Bình nước nóng có đủ nhiệt độ không !,device_status
Hi Đèn phòng khách có bật không đó?,device_status
Này Điều hòa có hoạt động không !,device_status
Ơi Loa có đang phát nhạc không bạn ơi?,device_status
Ơi Loa có đang phát nhạc không ?,device_status
Nè Cảm biến khói có báo động không ?,device_status
Này Đèn ngoài ban công có sáng không nha?,device_status
Này Bình nóng lạnh có hoạt động không nhé?,device_status
Ê Đèn phòng ngủ có sáng không đó?,device_status
Cửa chính đã đóng chưa bạn à?,device_status
Hi Bếp điện đã tắt chưa nha?,device_status
Nè Đèn phòng khách có bật không nha?,device_status
Hello Điều hòa có hoạt động không !,device_status
Này Camera an ninh đang hoạt động chứ thân mến?,device_status
Ơi Báo cháy có báo động không đó?,device_status
Hey Đèn phòng khách có bật không !,device_status
Ơi Loa có đang phát nhạc không đấy!,device_status
Này Cửa chính đã đóng chưa đấy!,device_status
Này Tivi đang mở hay tắt đấy!,device_status
Ơi Bếp điện đã tắt chưa đó?,device_status
Hello Đèn phòng ngủ có sáng không nhen?,device_status
Ê Đèn phòng khách có bật không !,device_status
Nè Báo cháy có báo động không bạn ơi?,device_status
Này Máy giặt đã hoàn thành chưa !,device_status
Hey Bếp điện đã tắt chưa thân mến?,device_status
Hey Loa có đang phát nhạc không nhen?,device_status
Hello Cảm biến khói có báo động không đó?,device_status
Hey Báo cháy có báo động không đấy!,device_status
Hello Máy giặt đã hoàn thành chưa nhé?,device_status
Hello Cửa chính đã đóng chưa ?,device_status
Hey Tivi đang mở hay tắt nhen?,device_status
Hi Bình nóng lạnh có hoạt động không đó?,device_status
Nè Máy giặt đã hoàn thành chưa bạn à?,device_status
Hello Quạt có đang chạy không nhé?,device_status
Nè Điều hòa có hoạt động không đấy!,device_status
Ơi Bếp điện đã tắt chưa nha?,device_status
Này Đèn phòng khách có bật không bạn ơi?,device_status
Nè Đèn ngoài ban công có sáng không !,device_status
Ê Điều hòa có hoạt động không nhé?,device_status
Hi Bình nước nóng có đủ nhiệt độ không nhé?,device_status
Này Báo cháy có báo động không đó?,device_status
Nè Tivi đang mở hay tắt !,device_status
Nè Máy giặt đã hoàn thành chưa nhen?,device_status
Bình nước nóng có đủ nhiệt độ không nhen?,device_status
Hi Loa có đang phát nhạc không nhen?,device_status
Hey Tivi đang mở hay tắt ?,device_status
Hello Loa có đang phát nhạc không bạn ơi?,device_status
Hey Tivi đang mở hay tắt !,device_status
Hi Bình nước nóng có đủ nhiệt độ không đấy!,device_status
Hey Bếp điện đã tắt chưa ?,device_status
Nè Máy giặt đã hoàn thành chưa nhé?,device_status
Hello Bình nóng lạnh có hoạt động không nha?,device_status
Nè Bình nóng lạnh có hoạt động không nha?,device_status
Bình nước nóng có đủ nhiệt độ không đấy!,device_status
Ê Bình nước nóng có đủ nhiệt độ không bạn à?,device_status
Ơi Tivi đang mở hay tắt đó?,device_status
Hi Điều hòa có hoạt động không đấy!,device_status
Báo cháy có báo động không !,device_status
Này Loa có đang phát nhạc không ?,device_status
Loa có đang phát nhạc không nha?,device_status
Nè Máy giặt đã hoàn thành chưa bạn ơi?,device_status
Hi Quạt có đang chạy không đấy!,device_status
Ơi Điều hòa có hoạt động không bạn à?,device_status
Hey Cửa chính đã đóng chưa bạn à?,device_status
Này Quạt có đang chạy không nhé?,device_status
Ơi Đèn phòng khách có bật không !,device_status
Nè Đèn phòng khách có bật không ?,device_status
Này Bình nóng lạnh có hoạt động không thân mến?,device_status
Này Đèn ngoài ban công có sáng không đấy!,device_status
Ê Camera an ninh đang hoạt động chứ nha?,device_status
Bình nóng lạnh có hoạt động không bạn à?,device_status
Này Đèn ngoài ban công có sáng không bạn à?,device_status
Hello Điều hòa có hoạt động không đó?,device_status
Ê Báo cháy có báo động không ?,device_status
Này Báo cháy có báo động không bạn à?,device_status
Ê Cảm biến khói có báo động không đấy!,device_status
Này Loa có đang phát nhạc không nha?,device_status
Này Cảm biến khói có báo động không thân mến?,device_status
Hi Máy giặt đã hoàn thành chưa nhen?,device_status
Hey Máy giặt đã hoàn thành chưa bạn ơi?,device_status
Ơi Bình nóng lạnh có hoạt động không đó?,device_status
Hi Đèn phòng ngủ có sáng không ?,device_status
Ê Đèn ngoài ban công có sáng không !,device_status
Hi Loa có đang phát nhạc không thân mến?,device_status
Hello Máy giặt đã hoàn thành chưa thân mến?,device_status
Ơi Bình nóng lạnh có hoạt động không nhen?,device_status
Này Loa có đang phát nhạc không bạn ơi?,device_status
Hello Tivi đang mở hay tắt đấy!,device_status
Ơi Cảm biến khói có báo động không nha?,device_status
Ê Đèn phòng ngủ có sáng không nha?,device_status
Hi Cảm biến khói có báo động không ?,device_status
Đèn phòng khách có bật không bạn à?,device_status
Ơi Cảm biến khói có báo động không bạn à?,device_status
Ơi Báo cháy có báo động không bạn ơi?,device_status
Ê Bình nóng lạnh có hoạt động không đó?,device_status
Hey Bếp điện đã tắt chưa bạn à?,device_status
Nè Đèn ngoài ban công có sáng không đó?,device_status
Hello Điều hòa có hoạt động không nhen?,device_status
Hi Quạt có đang chạy không nhé?,device_status
Đèn ngoài ban công có sáng không nhen?,device_status
Ơi Cửa chính đã đóng chưa !,device_status
Quạt có đang chạy không nhen?,device_status
Hi Quạt có đang chạy không nhen?,device_status
Hello Quạt có đang chạy không đó?,device_status
Báo cháy có báo động không đấy!,device_status
